,onset,description
9042,2980.6563358461863,FixationCovertVowel:I
9043,2980.6582120386092,CovertStartStimulus
9044,2981.4062754795386,CovertEndStimulus
9045,2981.4063447736617,TargetCovertVowelO
9046,2981.4063644839816,CovertVowelO
9047,2981.406406060656,CovertStartISI
9048,2981.973065819104,CovertEndISI
9049,2981.973140042308,ISICovertVowelO
9050,2981.973179154942,CovertStartSpeech
9051,2983.472970340217,CovertEndSpeech
9052,2983.4730417903766,SpeechCovertVowelO
9053,2983.47307474391,CovertStartITI
9054,2983.9729827589726,CovertEndITI
9055,2983.9730545181355,ITICovertVowelO
9056,2983.9735451240913,CovertStartFixation
9057,2984.8062716028408,CovertEndFixation
9058,2984.80629500922,FixationCovertVowel:O
9059,2984.8086802868975,CovertStartStimulus
9060,2985.556275911241,CovertEndStimulus
9061,2985.556343358334,TargetCovertVowelU
9062,2985.5563636846646,CovertVowelU
9063,2985.556406185353,CovertStartISI
9064,2986.539609041093,CovertEndISI
9065,2986.5396349115126,ISICovertVowelU
9066,2986.5396884993816,CovertStartSpeech
9067,2988.039785196611,CovertEndSpeech
9068,2988.0398606508343,SpeechCovertVowelU
9069,2988.0399071555885,CovertStartITI
9070,2988.5397816011055,CovertEndITI
9071,2988.539855515304,ITICovertVowelU
9072,2988.5403609054993,CovertStartFixation
9073,2989.306466838989,CovertEndFixation
9074,2989.3064920933994,FixationCovertVowel:U
9075,2989.30846622241,CovertStartStimulus
9076,2990.056654701366,CovertEndStimulus
9077,2990.056727691549,TargetCovertVowelI
9078,2990.056747093864,CovertVowelI
9079,2990.0567892865483,CovertStartISI
9080,2990.6563135218985,CovertEndISI
9081,2990.6563868200874,ISICovertVowelI
9082,2990.656428704766,CovertStartSpeech
9083,2992.156316902614,CovertEndSpeech
9084,2992.1563871207527,SpeechCovertVowelI
9085,2992.156419458277,CovertStartITI
9086,2992.6564297219975,CovertEndITI
9087,2992.656518419435,ITICovertVowelI
9088,2992.657021652595,CovertStartFixation
9089,2993.223104571691,CovertEndFixation
9090,2993.223176945864,FixationCovertVowel:I
9091,2993.225211746859,CovertStartStimulus
9092,2993.973090400792,CovertEndStimulus
9093,2993.973164006985,TargetCovertVowelO
9094,2993.9731938814693,CovertVowelO
9095,2993.9732474693383,CovertStartISI
9096,2994.9731334105963,CovertEndISI
9097,2994.973207324794,ISICovertVowelO
9098,2994.9732593726385,CovertStartSpeech
9099,2996.4731469544768,CovertEndSpeech
9100,2996.47322302471,SpeechCovertVowelO
9101,2996.4732704524795,CovertStartITI
9102,2996.9730614366445,CovertEndITI
9103,2996.9731325797975,ITICovertVowelO
9104,2996.9736804696813,CovertStartFixation
9105,2997.8396687147742,CovertEndFixation
9106,2997.839697357239,FixationCovertVowel:O
9107,2997.8416255975053,CovertStartStimulus
9108,2998.589646536745,CovertEndStimulus
9109,2998.589717371894,TargetCovertVowelE
9110,2998.5897364662032,CovertVowelE
9111,2998.5897789668925,CovertStartISI
9112,2999.273098670994,CovertEndISI
9113,2999.273171969183,ISICovertVowelE
9114,2999.273211081817,CovertStartSpeech
9115,3000.77315625559,CovertEndSpeech
9116,3000.7732369448977,SpeechCovertVowelE
9117,3000.7732846816716,CovertStartITI
9118,3001.2729410796537,CovertEndITI
9119,3001.273011298793,ITICovertVowelE
9120,3001.2735096048727,CovertStartFixation
9121,3002.006434770333,CovertEndFixation
9122,3002.0065093005414,FixationCovertVowel:E
9123,3002.008653432309,CovertStartStimulus
9124,3002.7563183507755,CovertEndStimulus
9125,3002.756390725949,TargetCovertVowelO
9126,3002.756411052279,CovertVowelO
9127,3002.756453860973,CovertStartISI
9128,3003.6731436551963,CovertEndISI
9129,3003.673225577525,ISICovertVowelO
9130,3003.673279165393,CovertStartSpeech
9131,3005.172986888316,CovertEndSpeech
9132,3005.1730620345343,SpeechCovertVowelO
9133,3005.1731119273427,CovertStartITI
9134,3005.6730729142637,CovertEndITI
9135,3005.6731462124526,ITICovertVowelO
9136,3005.6736445185325,CovertStartFixation
9137,3006.6729557754716,CovertEndFixation
9138,3006.6730278426403,FixationCovertVowel:O
9139,3006.674955158892,CovertStartStimulus
9140,3007.422981334217,CovertEndStimulus
9141,3007.4230503213357,TargetCovertVowelU
9142,3007.4230706476646,CovertVowelU
9143,3007.4231149963844,CovertStartISI
9144,3008.073454116702,CovertEndISI
9145,3008.0735301859368,ISICovertVowelU
9146,3008.0735837748052,CovertStartSpeech
9147,3009.5729650424337,CovertEndSpeech
9148,3009.5729899888374,SpeechCovertVowelU
9149,3009.5730235583824,CovertStartITI
9150,3010.073363664451,CovertEndITI
9151,3010.07344004269,ITICovertVowelU
9152,3010.0739962477082,CovertStartFixation
9153,3010.706395431129,CovertEndFixation
9154,3010.706467189292,FixationCovertVowel:U
9155,3010.709232202128,CovertStartStimulus
9156,3011.4563732531005,CovertEndStimulus
9157,3011.4563978914994,TargetCovertVowelSilencio
9158,3011.4564166778036,CovertSilence
9159,3011.456458562483,CovertStartISI
9160,3012.1396242780893,CovertEndISI
9161,3012.139699732312,ISICovertVowelSilencio
9162,3012.139753012176,CovertStartSpeech
9163,3013.6396338189043,CovertEndSpeech
9164,3013.639660304334,SpeechCovertVowelSilencio
9165,3013.639707425098,CovertStartITI
9166,3014.1396228312797,CovertEndITI
9167,3014.139692742414,ITICovertVowelSilencio
9168,3014.1402036746986,CovertStartFixation
9169,3015.073415791833,CovertEndFixation
9170,3015.073489090022,FixationCovertVowel:Silencio
9171,3015.0755978042143,CovertStartStimulus
9172,3015.8230674665156,CovertEndStimulus
9173,3015.823141996724,TargetCovertVowelI
9174,3015.8231715622032,CovertVowelI
9175,3015.823226382092,CovertStartISI
9176,3016.473020076566,CovertEndISI
9177,3016.473089986701,ISICovertVowelI
9178,3016.473126636294,CovertStartSpeech
9179,3017.973152191371,CovertEndSpeech
9180,3017.9732285686086,SpeechCovertVowelI
9181,3017.973275381368,CovertStartITI
9182,3018.472988755273,CovertEndITI
9183,3018.473056510372,ITICovertVowelI
9184,3018.4736034772413,CovertStartFixation
9185,3019.406409063784,CovertEndFixation
9186,3019.4064839019975,FixationCovertVowel:I
9187,3019.4090410304625,CovertStartStimulus
9188,3020.1565076127126,CovertEndStimulus
9189,3020.1565818349163,TargetCovertVowelO
9190,3020.1566126334155,CovertVowelO
9191,3020.1566665292894,CovertStartISI
9192,3020.672992769575,CovertEndISI
9193,3020.673060524674,ISICovertVowelO
9194,3020.6731011773336,CovertStartSpeech
9195,3022.1730097015106,CovertEndSpeech
9196,3022.173081151669,SpeechCovertVowelO
9197,3022.173115029218,CovertStartITI
9198,3022.672972228457,CovertEndITI
9199,3022.6730436786156,ITICovertVowelO
9200,3022.673577710275,CovertStartFixation
9201,3023.3563033277433,CovertEndFixation
9202,3023.356372929872,FixationCovertVowel:O
9203,3023.358263597529,CovertStartStimulus
9204,3024.106557096189,CovertEndStimulus
9205,3024.106581734588,TargetCovertVowelE
9206,3024.106610992063,CovertVowelE
9207,3024.1066655039476,CovertStartISI
9208,3025.0229875752075,CovertEndISI
9209,3025.0230565613265,ISICovertVowelE
9210,3025.02309629097,CovertStartSpeech
9211,3026.523014978313,CovertEndSpeech
9212,3026.5230845804417,SpeechCovertVowelE
9213,3026.523117841981,CovertStartITI
9214,3027.022960873989,CovertEndITI
9215,3027.0230301691136,ITICovertVowelE
9216,3027.0235241631235,CovertStartFixation
9217,3027.8898690449987,CovertEndFixation
9218,3027.8899435752073,FixationCovertVowel:E
9219,3027.891858573259,CovertStartStimulus
9220,3028.639665161023,CovertEndStimulus
9221,3028.639732916122,TargetCovertVowelO
9222,3028.6397674096816,CovertVowelO
9223,3028.639815145455,CovertStartISI
9224,3029.27299782058,CovertEndISI
9225,3029.2730695797436,ISICovertVowelO
9226,3029.273107152353,CovertStartSpeech
9227,3030.773026455705,CovertEndSpeech
9228,3030.773051709115,SpeechCovertVowelO
9229,3030.7730862026738,CovertStartITI
9230,3031.272971736372,CovertEndITI
9231,3031.2730431865302,ITICovertVowelO
9232,3031.2735390285707,CovertStartFixation
9233,3032.256363382173,CovertEndFixation
9234,3032.256431444276,FixationCovertVowel:O
9235,3032.2583532174385,CovertStartStimulus
9236,3033.0065044317907,CovertEndStimulus
9237,3033.0065792700043,TargetCovertVowelE
9238,3033.0066085274784,CovertVowelE
9239,3033.0066611913326,CovertStartISI
9240,3033.9897128316206,CovertEndISI
9241,3033.9897827417544,ISICovertVowelE
9242,3033.9898252424437,CovertStartSpeech
9243,3035.48974238976,CovertEndSpeech
9244,3035.489815687949,SpeechCovertVowelE
9245,3035.4898474094643,CovertStartITI
9246,3035.9898191765596,CovertEndITI
9247,3035.989843505954,ITICovertVowelE
9248,3035.9903701464937,CovertStartFixation
9249,3036.906366070466,CovertEndFixation
9250,3036.90639101587,FixationCovertVowel:E
9251,3036.9082770644527,CovertStartStimulus
9252,3037.65645507124,CovertEndStimulus
9253,3037.6565255983833,TargetCovertVowelO
9254,3037.656546232718,CovertVowelO
9255,3037.656589965427,CovertStartISI
9256,3038.3230541172143,CovertEndISI
9257,3038.3231258753785,ISICovertVowelO
9258,3038.3231640649974,CovertStartSpeech
9259,3039.8230722811704,CovertEndSpeech
9260,3039.823099074605,SpeechCovertVowelO
9261,3039.8231446553436,CovertStartITI
9262,3040.3229504227484,CovertEndITI
9263,3040.322974136133,ITICovertVowelO
9264,3040.323448727828,CovertStartFixation
9265,3040.9064703525864,CovertEndFixation
9266,3040.9065427267597,FixationCovertVowel:O
9267,3040.908425387287,CovertStartStimulus
9268,3041.6563413068243,CovertEndStimulus
9269,3041.656409677933,TargetCovertVowelU
9270,3041.656430004263,CovertVowelU
9271,3041.6564715809363,CovertStartISI
9272,3042.4564127330677,CovertEndISI
9273,3042.4564817201863,ISICovertVowelU
9274,3042.456537771096,CovertStartSpeech
9275,3043.956486639928,CovertEndSpeech
9276,3043.9565651742014,SpeechCovertVowelU
9277,3043.9566113709507,CovertStartITI
9278,3044.456498751678,CovertEndITI
9279,3044.456571433856,ITICovertVowelU
9280,3051.174700766044,OvertStartFixation
9281,3051.706540088877,OvertEndFixation
9282,3051.70661615911,FixationOvertVowelU
9283,3051.7086497280843,OvertStartStimulus
9284,3052.4565320780766,OvertEndStimulus
9285,3052.4566050682606,TargetOvertVowelA
9286,3052.4566383297997,OvertVowelA
9287,3052.4567023888394,OvertStartISI
9288,3053.023037848029,OvertEndISI
9289,3053.023112686242,ISIOvertVowelA
9290,3053.0231739742367,OvertStartSpeech
9291,3054.523161031688,OvertEndSpeech
9292,3054.5232343298767,SpeechOvertVowelA
9293,3054.5232876097407,OvertStartITI
9294,3055.023158976208,OvertEndITI
9295,3055.0232328904067,ITIOvertVowelA
9296,3055.0237505988016,OvertStartFixation
9297,3055.889938105124,OvertEndFixation
9298,3055.889971366664,FixationOvertVowelA
9299,3055.891997851524,OvertStartStimulus
9300,3056.6397477723685,OvertEndStimulus
9301,3056.639822610582,TargetOvertVowelO
9302,3056.6398466319715,OvertVowelO
9303,3056.639895908771,OvertStartISI
9304,3057.5063993982176,OvertEndISI
9305,3057.506459146187,ISIOvertVowelO
9306,3057.5065010308663,OvertStartSpeech
9307,3059.0065789417904,OvertEndSpeech
9308,3059.0066565520483,SpeechOvertVowelO
9309,3059.0067276942027,OvertStartITI
9310,3059.50633389237,OvertEndITI
9311,3059.506404419514,ITIOvertVowelO
9312,3059.5068931774395,OvertStartFixation
9313,3060.4730095001196,OvertEndFixation
9314,3060.473081874293,FixationOvertVowelO
9315,3060.4750267458294,OvertStartStimulus
9316,3061.2231933584308,OvertEndStimulus
9317,3061.2232685046492,TargetOvertVowelE
9318,3061.2233008421736,OvertVowelE
9319,3061.2233593571227,OvertStartISI
9320,3062.0567793991186,OvertEndISI
9321,3062.0568071175676,ISIOvertVowelE
9322,3062.056865324512,OvertStartSpeech
9323,3063.556459712596,OvertEndSpeech
9324,3063.556536398839,SpeechOvertVowelE
9325,3063.5565875226685,OvertStartITI
9326,3064.057159227492,OvertEndITI
9327,3064.057187560951,ITIOvertVowelE
9328,3064.057819221194,OvertStartFixation
9329,3064.9396827287055,OvertEndFixation
9330,3064.9397569519087,FixationOvertVowelE
9331,3064.9398376412173,OvertStartStimulus
9332,3065.6897113675004,OvertEndStimulus
9333,3065.6897788145934,TargetOvertVowelE
9334,3065.689799448928,OvertVowelE
9335,3065.689846260688,OvertStartISI
9336,3066.5563836286838,OvertEndISI
9337,3066.5564526148028,ISIOvertVowelE
9338,3066.5565003515767,OvertStartSpeech
9339,3068.0568018531267,OvertEndSpeech
9340,3068.0568748433097,SpeechOvertVowelE
9341,3068.056925968139,OvertStartITI
9342,3068.556348304326,OvertEndITI
9343,3068.5564172914446,ITIOvertVowelE
9344,3068.55690297032,OvertStartFixation
9345,3069.256513396578,OvertEndFixation
9346,3069.256587310777,FixationOvertVowelE
9347,3069.2591370481205,OvertStartStimulus
9348,3070.0063609454364,OvertEndStimulus
9349,3070.006385274831,TargetOvertVowelA
9350,3070.0064062171705,OvertVowelA
9351,3070.006456417984,OvertStartISI
9352,3070.856336877887,OvertEndISI
9353,3070.856362131297,ISIOvertVowelA
9354,3070.856423727296,OvertStartSpeech
9355,3072.3563781392168,OvertEndSpeech
9356,3072.356400005572,SpeechOvertVowelA
9357,3072.356437887187,OvertStartITI
9358,3072.8566240047576,OvertEndITI
9359,3072.8566976109514,ITIOvertVowelA
9360,3072.857215935356,OvertStartFixation
9361,3073.589651418876,OvertEndFixation
9362,3073.5896757482706,FixationOvertVowelA
9363,3073.591580891163,OvertStartStimulus
9364,3074.339935060806,OvertEndStimulus
9365,3074.339959391201,TargetOvertVowelI
9366,3074.3399935767548,OvertVowelI
9367,3074.3400714950176,OvertStartISI
9368,3075.0231740756,OvertEndISI
9369,3075.0232482978035,ISIOvertVowelI
9370,3075.0233077367675,OvertStartSpeech
9371,3076.5232590696396,OvertEndSpeech
9372,3076.5233335998473,SpeechOvertVowelI
9373,3076.5233871877163,OvertStartITI
9374,3077.023196343176,OvertEndITI
9375,3077.0232748764492,ITIOvertVowelI
9376,3077.023783653699,OvertStartFixation
9377,3077.8896862814026,OvertEndFixation
9378,3077.8897571165517,FixationOvertVowelI
9379,3077.8924050974883,OvertStartStimulus
9380,3078.6397312424624,OvertEndStimulus
9381,3078.6398014616016,TargetOvertVowelSilencio
9382,3078.639824558976,OvertSilence
9383,3078.639871987745,OvertStartISI
9384,3079.3898861513044,OvertEndISI
9385,3079.3899591414893,ISIOvertVowelSilencio
9386,3079.3900161174124,OvertStartSpeech
9387,3080.8897296924297,OvertEndSpeech
9388,3080.8898008345823,SpeechOvertVowelSilencio
9389,3080.8898374841765,OvertStartITI
9390,3081.389815717378,OvertEndITI
9391,3081.389888092551,ITIOvertVowelSilencio
9392,3081.390394713767,OvertStartFixation
9393,3081.9563356545586,OvertEndFixation
9394,3081.956405565693,FixationOvertVowelSilencio
9395,3081.9564693167267,OvertStartStimulus
9396,3082.7063935508286,OvertEndStimulus
9397,3082.706462537947,TargetOvertVowelSilencio
9398,3082.706482864277,OvertSilence
9399,3082.706529677036,OvertStartISI
9400,3083.440076338573,OvertEndISI
9401,3083.440152716812,ISIOvertVowelSilencio
9402,3083.4402109237562,OvertStartSpeech
9403,3084.939869986889,OvertEndSpeech
9404,3084.9399454411123,SpeechOvertVowelSilencio
9405,3084.939996872946,OvertStartITI
9406,3085.440185147553,OvertEndITI
9407,3085.440211016972,ITIOvertVowelSilencio
9408,3085.4407675309967,OvertStartFixation
9409,3086.2065396180733,OvertEndFixation
9410,3086.206613532272,FixationOvertVowelSilencio
9411,3086.208560559843,OvertStartStimulus
9412,3086.9566652684407,OvertEndStimulus
9413,3086.956745650744,TargetOvertVowelA
9414,3086.9567776802633,OvertVowelA
9415,3086.956836196213,OvertStartISI
9416,3087.5899714425686,OvertEndISI
9417,3087.590047820807,ISIOvertVowelA
9418,3087.5901152679007,OvertStartSpeech
9419,3089.0899169233453,OvertEndSpeech
9420,3089.089990529538,SpeechOvertVowelA
9421,3089.090042270378,OvertStartITI
9422,3089.589854196882,OvertEndITI
9423,3089.589940122275,ITIOvertVowelA
9424,3089.5904251851407,OvertStartFixation
9425,3090.473074341392,OvertEndFixation
9426,3090.4731424034953,FixationOvertVowelA
9427,3090.4750318391325,OvertStartStimulus
9428,3091.2230727976967,OvertEndStimulus
9429,3091.2231433238403,TargetOvertVowelE
9430,3091.223164574186,OvertVowelE
9431,3091.223212002954,OvertStartISI
9432,3091.939885557892,OvertEndISI
9433,3091.939958856081,ISIOvertVowelE
9434,3091.9400176800355,OvertStartSpeech
9435,3093.440238800282,OvertEndSpeech
9436,3093.4403167185455,SpeechOvertVowelE
9437,3093.4403703064136,OvertStartITI
9438,3093.9396971700526,OvertEndITI
9439,3093.9397664641765,ITIOvertVowelE
9440,3093.940261690206,OvertStartFixation
9441,3094.5397791504465,OvertEndFixation
9442,3094.5398515246197,FixationOvertVowelE
9443,3094.5424376035544,OvertStartStimulus
9444,3095.289730485988,OvertEndStimulus
9445,3095.289801013131,TargetOvertVowelSilencio
9446,3095.289821955471,OvertSilence
9447,3095.28986938424,OvertStartISI
9448,3096.073153629278,OvertEndISI
9449,3096.073222307393,ISIOvertVowelSilencio
9450,3096.073268812146,OvertStartSpeech
9451,3097.5732484784776,OvertEndSpeech
9452,3097.573338407936,SpeechOvertVowelSilencio
9453,3097.573390147775,OvertStartITI
9454,3098.073294466776,OvertEndITI
9455,3098.0733237252516,ITIOvertVowelSilencio
9456,3098.0738623759853,OvertStartFixation
9457,3098.906608565054,OvertEndFixation
9458,3098.906632279439,FixationOvertVowelSilencio
9459,3098.908688330778,OvertStartStimulus
9460,3099.6566972588225,OvertEndStimulus
9461,3099.6567797961616,TargetOvertVowelE
9462,3099.6568127496957,OvertVowelE
9463,3099.6568715736494,OvertStartISI
9464,3100.3563822162896,OvertEndISI
9465,3100.356409625734,ISIOvertVowelE
9466,3100.3564696817075,OvertStartSpeech
9467,3101.8564222456,OvertEndSpeech
9468,3101.8564952367833,SpeechOvertVowelE
9469,3101.8565309613623,OvertStartITI
9470,3102.356620375366,OvertEndITI
9471,3102.3567032207093,ITIOvertVowelE
9472,3102.357216618034,OvertStartFixation
9473,3102.87301683479,OvertEndFixation
9474,3102.87304147319,FixationOvertVowelE
9475,3102.876700849527,OvertStartStimulus
9476,3103.6232385737167,OvertEndStimulus
9477,3103.6233137199342,TargetOvertVowelSilencio
9478,3103.623345442449,OvertSilence
9479,3103.623404881413,OvertStartISI
9480,3104.273225985332,OvertEndISI
9481,3104.2732962034706,ISIOvertVowelSilencio
9482,3104.2733439402446,OvertStartSpeech
9483,3105.7730886207655,OvertEndSpeech
9484,3105.7731609949396,SpeechOvertVowelSilencio
9485,3105.7731964125132,OvertStartITI
9486,3106.273261803127,OvertEndITI
9487,3106.273337873361,ITIOvertVowelSilencio
9488,3106.273836179441,OvertStartFixation
9489,3107.039706203106,OvertEndFixation
9490,3107.0397764222444,FixationOvertVowelSilencio
9491,3107.041664317857,OvertStartStimulus
9492,3107.789758556285,OvertEndStimulus
9493,3107.789784117699,TargetOvertVowelO
9494,3107.789817995249,OvertVowelO
9495,3107.7898780512223,OvertStartISI
9496,3108.706617122245,OvertEndISI
9497,3108.706642991664,ISIOvertVowelO
9498,3108.7067015076136,OvertStartSpeech
9499,3110.2064581983286,OvertEndSpeech
9500,3110.2064831447333,SpeechOvertVowelO
9501,3110.2065259534274,OvertStartITI
9502,3110.7065611635526,OvertEndITI
9503,3110.7066396968257,ITIOvertVowelO
9504,3110.707143546996,OvertStartFixation
9505,3111.3564703478996,OvertEndFixation
9506,3111.356543031078,FixationOvertVowelO
9507,3111.3592258135795,OvertStartStimulus
9508,3112.1064179883815,OvertEndStimulus
9509,3112.1064888235305,TargetOvertVowelSilencio
9510,3112.1065097658693,OvertSilence
9511,3112.1065571936388,OvertStartISI
9512,3112.9565201918795,OvertEndISI
9513,3112.9565540694293,ISIOvertVowelSilencio
9514,3112.9566138163973,OvertStartSpeech
9515,3114.456616273099,OvertEndSpeech
9516,3114.4566418355134,SpeechOvertVowelSilencio
9517,3114.4567317649717,OvertStartITI
9518,3114.9565264441962,OvertEndITI
9519,3114.9566055944797,ITIOvertVowelSilencio
9520,3114.9571042085645,OvertStartFixation
9521,3115.9063563547898,OvertEndFixation
9522,3115.906384380244,FixationOvertVowelSilencio
9523,3115.90834711507,OvertStartStimulus
9524,3116.6564838531876,OvertEndStimulus
9525,3116.6565562283613,TargetOvertVowelA
9526,3116.6565879498758,OvertVowelA
9527,3116.65664615682,OvertStartISI
9528,3117.423182950296,OvertEndISI
9529,3117.423265487634,ISIOvertVowelA
9530,3117.4233243115887,OvertStartSpeech
9531,3118.923257473166,OvertEndSpeech
9532,3118.923337239459,SpeechOvertVowelA
9533,3118.9233892873026,OvertStartITI
9534,3119.4230512293743,OvertEndITI
9535,3119.4231223715287,ITIOvertVowelA
9536,3119.4236209856135,OvertStartFixation
9537,3120.123204002427,OvertEndFixation
9538,3120.1232292568375,FixationOvertVowelA
9539,3120.12530594251,OvertStartStimulus
9540,3120.8731303925642,OvertEndStimulus
9541,3120.8731999956926,TargetOvertVowelO
9542,3120.8732230940677,OvertVowelO
9543,3120.873271137847,OvertStartISI
9544,3121.40651914552,OvertEndISI
9545,3121.4065952157534,ISIOvertVowelO
9546,3121.4066528076874,OvertStartSpeech
9547,3122.9064261296726,OvertEndSpeech
9548,3122.906495424797,SpeechOvertVowelO
9549,3122.9065326894006,OvertStartITI
9550,3123.4063920446742,OvertEndITI
9551,3123.4064634948327,ITIOvertVowelO
9552,3123.4069464026625,OvertStartFixation
9553,3123.9230552114223,OvertEndFixation
9554,3123.923137441756,FixationOvertVowelO
9555,3123.9252153584503,OvertStartStimulus
9556,3124.6730977084417,OvertEndStimulus
9557,3124.673167619575,TargetOvertVowelE
9558,3124.6731891779255,OvertVowelE
9559,3124.6732369146994,OvertStartISI
9560,3125.5899501153026,OvertEndISI
9561,3125.590030189601,ISIOvertVowelE
9562,3125.590089012555,OvertStartSpeech
9563,3127.0899621191575,OvertEndSpeech
9564,3127.0900354173464,SpeechOvertVowelE
9565,3127.0900865421754,OvertStartITI
9566,3127.5899073998244,OvertEndITI
9567,3127.5899893211526,ITIOvertVowelE
9568,3127.590519348748,OvertStartFixation
9569,3128.5897434492726,OvertEndFixation
9570,3128.5898124353917,FixationOvertVowelE
9571,3128.591751455834,OvertStartStimulus
9572,3129.339752376749,OvertEndStimulus
9573,3129.3398238269074,TargetOvertVowelU
9574,3129.3398469252825,OvertVowelU
9575,3129.3398952780663,OvertStartISI
9576,3130.0898269032878,OvertEndISI
9577,3130.0898518496924,ISIOvertVowelU
9578,3130.089899585466,OvertStartSpeech
9579,3131.5897803921944,OvertEndSpeech
9580,3131.589851226343,SpeechOvertVowelU
9581,3131.5898872599273,OvertStartITI
9582,3132.089742611135,OvertEndITI
9583,3132.08976632552,ITIOvertVowelU
9584,3132.090253852425,OvertStartFixation
9585,3132.7564023280947,OvertEndFixation
9586,3132.7564722382276,FixationOvertVowelU
9587,3132.7585005721176,OvertStartStimulus
9588,3133.5066499374407,OvertEndStimulus
9589,3133.5067244676484,TargetOvertVowelE
9590,3133.5067574211826,OvertVowelE
9591,3133.5068153211214,OvertStartISI
9592,3134.1566025474913,OvertEndISI
9593,3134.156687240865,ISIOvertVowelE
9594,3134.156745755813,OvertStartSpeech
9595,3135.6564423925547,OvertEndSpeech
9596,3135.6564679539697,SpeechOvertVowelE
9597,3135.656518770794,OvertStartITI
9598,3136.156623583047,OvertEndITI
9599,3136.156702424326,ITIOvertVowelE
9600,3144.6749538916874,CovertStartFixation
9601,3145.623062829376,CovertEndFixation
9602,3145.623088082785,FixationCovertVowel:U
9603,3145.625539883542,CovertStartStimulus
9604,3146.3731050183906,CovertEndStimulus
9605,3146.37317462152,TargetCovertVowelE
9606,3146.3731934078232,CovertVowelE
9607,3146.3732349844977,CovertStartISI
9608,3147.189918661111,CovertEndISI
9609,3147.1899965793746,ISICovertVowelE
9610,3147.190058482379,CovertStartSpeech
9611,3148.6899208098066,CovertEndSpeech
9612,3148.6899506832915,SpeechCovertVowelE
9613,3148.6899984200654,CovertStartITI
9614,3149.189744131496,CovertEndITI
9615,3149.1898118865947,ITICovertVowelE
9616,3149.1902830902354,CovertStartFixation
9617,3149.9397019351427,CovertEndFixation
9618,3149.9397746183213,FixationCovertVowel:E
9619,3149.941667441013,CovertStartStimulus
9620,3150.689802948111,CovertEndStimulus
9621,3150.689874706274,TargetCovertVowelO
9622,3150.6898950336044,CovertVowelO
9623,3150.6899384583085,CovertStartISI
9624,3151.439960012988,CovertEndISI
9625,3151.4399883464475,ISICovertVowelO
9626,3151.440047170402,CovertStartSpeech
9627,3152.9397826107725,CovertEndSpeech
9628,3152.9398543699363,SpeechCovertVowelO
9629,3152.93988609145,CovertStartITI
9630,3153.439898818211,CovertEndITI
9631,3153.4399246886296,ITICovertVowelO
9632,3153.4404383929605,CovertStartFixation
9633,3154.223106377006,CovertEndFixation
9634,3154.2231796761944,FixationCovertVowel:O
9635,3154.225831969201,CovertStartStimulus
9636,3154.97312084857,CovertEndStimulus
9637,3154.973191683719,TargetCovertVowelSilencio
9638,3154.9732101620184,CovertSilence
9639,3154.9732569747775,CovertStartISI
9640,3155.5733195528564,CovertEndISI
9641,3155.5734060942605,ISICovertVowelSilencio
9642,3155.5734587581137,CovertStartSpeech
9643,3157.073271808744,CovertEndSpeech
9644,3157.0732964471435,SpeechCovertVowelSilencio
9645,3157.073329092673,CovertStartITI
9646,3157.5730880473175,CovertEndITI
9647,3157.573157034437,ITICovertVowelSilencio
9648,3157.5736476403918,CovertStartFixation
9649,3158.4731468048676,CovertEndFixation
9650,3158.473226879165,FixationCovertVowel:Silencio
9651,3158.4733115725385,CovertStartStimulus
9652,3159.2233278911335,CovertEndStimulus
9653,3159.2234098134622,TargetCovertVowelSilencio
9654,3159.223436914902,CovertSilence
9655,3159.223489886761,CovertStartISI
9656,3159.806616839227,CovertEndISI
9657,3159.806698453551,ISICovertVowelSilencio
9658,3159.8067523494246,CovertStartSpeech
9659,3161.3065906544625,CovertEndSpeech
9660,3161.3066728837966,SpeechCovertVowelSilencio
9661,3161.306719388551,CovertStartITI
9662,3161.806383486657,CovertEndITI
9663,3161.806452164771,ITICovertVowelSilencio
9664,3161.8069329165664,CovertStartFixation
9665,3162.706438856152,CovertEndFixation
9666,3162.7064647265715,FixationCovertVowel:Silencio
9667,3162.70653987279,CovertStartStimulus
9668,3163.4564714980115,CovertEndStimulus
9669,3163.4564958284063,TargetCovertVowelSilencio
9670,3163.4565149227155,CovertSilence
9671,3163.4565580394155,CovertStartISI
9672,3164.206922680658,CovertEndISI
9673,3164.207005526001,ISICovertVowelSilencio
9674,3164.207058189855,CovertStartSpeech
9675,3165.70662917156,CovertEndSpeech
9676,3165.7067086298484,SpeechCovertVowelSilencio
9677,3165.7067548255973,CovertStartITI
9678,3166.206701030279,CovertEndITI
9679,3166.2067265926944,ITICovertVowelSilencio
9680,3166.207225514784,CovertStartFixation
9681,3166.906399538965,CovertEndFixation
9682,3166.906483308323,FixationCovertVowel:Silencio
9683,3166.9084706805497,CovertStartStimulus
9684,3167.6564278687547,CovertEndStimulus
9685,3167.6564512751356,TargetCovertVowelI
9686,3167.6564709854547,CovertVowelI
9687,3167.6565153341735,CovertStartISI
9688,3168.623396053248,CovertEndISI
9689,3168.623481363632,ISICovertVowelI
9690,3168.6235358745153,CovertStartSpeech
9691,3170.1232965702957,CovertEndSpeech
9692,3170.123318744656,SpeechCovertVowelI
9693,3170.1233507741763,CovertStartITI
9694,3170.6230943295714,CovertEndITI
9695,3170.6231657807284,ITICovertVowelI
9696,3170.6236459155143,CovertStartFixation
9697,3171.123267820938,CovertEndFixation
